,ast,blka,block_above_3,block_in_paint,block_lcorner_3,block_mid_range,block_rcorner_3,block_res,dreb,fga,min,oreb,shot_above_3,shot_in_paint,shot_lcorner_3,shot_mid_range,shot_rcorner_3,shot_res,stl
1628393,5.1,1,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,8.9,14,2461.455,2.1,0.21428556122459913,0.42857112244919826,0.0,0.2857140816327988,0.0,0.0714285204081997,2.5999999999999996
202690,5.1,1,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,8.9,28,2461.455,2.1,0.32142845663269404,0.17857136479594116,0.0,0.2499999107143176,0.10714281887756469,0.1428570918367529,2.5999999999999996
1626158,5.1,29,0.0,0.37931021403096066,0.0,0.0,0.0,0.620689441141572,8.9,365,2461.455,2.1,0.0,0.28493149904297266,0.0,0.032876711428035305,0.0,0.6821917621317326,2.5999999999999996
1628367,5.1,71,0.0,0.3098591112874491,0.014084505058520413,0.05633802023408165,0.0,0.6197182225748982,8.9,839,2461.455,2.1,0.18235995015065615,0.21334922272527745,0.04648390886193196,0.15494636287310654,0.036948748069740786,0.3659117954003362,2.5999999999999996
204020,5.1,29,0.06896549346017466,0.37931021403096066,0.03448274673008733,0.10344824019026201,0.06896549346017466,0.3448274673008733,8.9,526,2461.455,2.1,0.39163497354306137,0.1920152054749961,0.045627375558414916,0.09885931370989898,0.05513307879975136,0.21673003390247084,2.5999999999999996
1628994,5.1,0,0.0,0.0,,0.0,0.0,0.0,8.9,0,2461.455,2.1,0.0,0.0,,0.0,0.0,0.0,2.5999999999999996
1629001,5.1,11,0.0,0.1818180165290759,0.0,0.0,0.0,0.8181810743808415,8.9,256,2461.455,2.1,0.26562498962402387,0.20703124191284214,0.05859374771118173,0.1210937452697756,0.046874998168945387,0.3007812382507329,2.5999999999999996
1629059,5.1,13,0.0,0.15384603550304962,0.0,0.07692301775152481,0.0,0.7692301775152481,8.9,289,2461.455,2.1,0.4013840691562606,0.14878892218723455,0.027681659941811078,0.11764705475269707,0.024221452449084694,0.2802768069108372,2.5999999999999996
1626162,5.1,72,0.013888886959876811,0.34722217399692024,0.0,0.027777773919753623,0.013888886959876811,0.5972221392747028,8.9,841,2461.455,2.1,0.30558858138420236,0.1605231847738028,0.03804994009453103,0.06658739516542932,0.05707491014179655,0.3721759765496317,2.5999999999999996
1629034,5.1,3,0.0,0.6666644444518518,0.0,0.0,0.0,0.3333322222259259,8.9,47,2461.455,2.1,0.042553182435493095,0.2553190946129586,0.0,0.042553182435493095,0.021276591217746547,0.6382977365323964,2.5999999999999996
203933,5.1,32,0.0,0.3437498925781585,0.0,0.09374997070313415,0.0,0.5624998242188048,8.9,611,2461.455,2.1,0.2013093256741518,0.21276595396455067,0.05891980263633711,0.16857610198729786,0.034369884871196646,0.32405891449985413,2.5999999999999996
1628963,5.1,46,0.0,0.41304338846882854,0.0,0.04347825141777143,0.0,0.5434781427221429,8.9,705,2461.455,2.1,0.10496453751823351,0.28652481863085366,0.012765957265731103,0.17021276354308137,0.017021276354308137,0.4085106325033953,2.5999999999999996
203084,5.1,49,0.0,0.38775502290713815,0.0,0.020408159100375693,0.0,0.591836613910895,8.9,1025,2461.455,2.1,0.29560975321356336,0.19219512007614517,0.059512194541344446,0.13951219376085666,0.07219512124687687,0.24097560740511603,2.5999999999999996
202357,5.1,36,0.027777770061730538,0.3333332407407664,0.0,0.055555540123461075,0.0,0.5833331712963412,8.9,593,2461.455,2.1,0.35075884737337526,0.15514333633822366,0.0455311965340439,0.03709949347218392,0.03709949347218392,0.37436761594658324,2.5999999999999996
203992,5.1,39,0.05128203813281073,0.41025630506248584,0.0,0.10256407626562146,0.0,0.4358973241288912,8.9,860,2461.455,2.1,0.3790697630340725,0.19069767220118986,0.023255813683071936,0.16976743988642512,0.026744185735532725,0.210465113831801,2.5999999999999996
201147,5.1,10,0.0,0.3999996000004,0.0999999000001,0.0,0.0,0.49999950000050003,8.9,123,2461.455,2.1,0.2113820966356019,0.14634145151695516,0.08943088703813926,0.048780483838985055,0.056910564478815893,0.4471544351906963,2.5999999999999996
202692,5.1,37,0.0,0.270270197224271,0.0,0.0270270197224271,0.0,0.7027025127831046,8.9,472,2461.455,2.1,0.27966101102413116,0.1631355897640765,0.050847456549842025,0.15254236964952608,0.021186440229100843,0.33262711159688324,2.5999999999999996
1626161,5.1,74,0.0,0.32432428049671885,0.0,0.0,0.0,0.6756755843681642,8.9,740,2461.455,2.1,0.001351351333089847,0.1986486459642075,0.0,0.11351351197954714,0.0,0.6864864772096422,2.5999999999999996
1627812,5.1,20,0.0,0.24999987500006252,0.0,0.0499999750000125,0.0499999750000125,0.6499996750001625,8.9,349,2461.455,2.1,0.34097420226434955,0.13180515381647126,0.04871060032347851,0.22636102503263542,0.028653294307928533,0.22349569560184254,2.5999999999999996
1628368,5.1,80,0.0,0.34999995625000546,0.0,0.03749999531250058,0.0,0.6124999234375096,8.9,1102,2461.455,2.1,0.1796733196036904,0.2522686002516461,0.015426497137690589,0.19691469875757986,0.015426497137690589,0.3402903780372924,2.5999999999999996
1628385,5.1,12,0.0,0.24999979166684028,0.0,0.0,0.0,0.7499993750005208,8.9,347,2461.455,2.1,0.008645532892059571,0.3573486928717956,0.005763688594706381,0.17002881354383823,0.0,0.4582132432791573,2.5999999999999996
1627741,5.1,54,0.1296296056241471,0.2962962414266219,0.0,0.09259257544581935,0.0,0.48148139231826065,8.9,1358,2461.455,2.1,0.37849778808175416,0.0964653895694743,0.05596465349068738,0.2113402046293063,0.042709867137629844,0.21502208972737785,2.5999999999999996
1629168,5.1,2,0.0,0.0,0.0,0.49999750001249993,0.0,0.49999750001249993,8.9,17,2461.455,2.1,0.1764704844291268,0.11764698961941787,0.1764704844291268,0.29411747404854466,0.0,0.23529397923883574,2.5999999999999996
201585,5.1,8,0.0,0.37499953125058594,0.0,0.0,0.0,0.6249992187509766,8.9,153,2461.455,2.1,0.0,0.5751633611004339,0.0,0.04575163099662542,0.0,0.3790849425434678,2.5999999999999996
1628412,5.1,12,0.08333326388894677,0.33333305555578707,0.0,0.08333326388894677,0.0,0.49999958333368055,8.9,169,2461.455,2.1,0.34319524596477835,0.177514782395575,0.011834318826371667,0.14792898532964582,0.023668637652743334,0.29585797065929165,2.5999999999999996
1628403,5.1,6,0.0,0.4999991666680556,0.0,0.0,0.0,0.4999991666680556,8.9,53,2461.455,2.1,0.056603762904950394,0.32075465646138557,0.056603762904950394,0.15094336774653438,0.018867920968316798,0.39622634033465276,2.5999999999999996
1627786,5.1,6,0.0,0.16666638888935187,0.0,0.0,0.0,0.8333319444467593,8.9,97,2461.455,2.1,0.360824705069618,0.11340205016473709,0.020618554575406744,0.05154638643851686,0.061855663726220235,0.39175253693272816,2.5999999999999996
1628959,5.1,4,0.0,0.7499981250046875,0.0,0.0,0.0,0.24999937500156252,8.9,39,2461.455,2.1,0.20512815253124292,0.20512815253124292,0.05128203813281073,0.0,0.05128203813281073,0.48717936226170194,2.5999999999999996
1627853,5.1,17,0.0,0.41176446366796254,0.0,0.0,0.0,0.5882349480970893,8.9,418,2461.455,2.1,0.39234448822142376,0.1985645885510864,0.06459329989011245,0.09330143317460687,0.06220095544973791,0.18899521078958828,2.5999999999999996
1628469,5.1,31,0.06451610822061025,0.35483859521335637,0.0,0.258064432882441,0.0,0.3225805411030513,8.9,395,2461.455,2.1,0.1265822752763981,0.29620252414677156,0.07848101067136683,0.31139239717993933,0.020253164044223695,0.1670886033648455,2.5999999999999996
1628976,5.1,28,0.0,0.17857136479594116,0.0,0.03571427295918823,0.0,0.7857140051021411,8.9,371,2461.455,2.1,0.04851751890788359,0.22911050595389473,0.02695417717104644,0.2452830122565226,0.010781670868418575,0.43935308788805694,2.5999999999999996
1627739,5.1,29,0.0,0.3448274673008733,0.0,0.06896549346017466,0.0,0.5862066944114847,8.9,506,2461.455,2.1,0.15217391003608874,0.2845849746129452,0.015810276367385842,0.23320157641894118,0.021739130005155535,0.2924901127966381,2.5999999999999996
1626245,5.1,24,0.0,0.2916665451389395,0.0,0.0,0.0,0.7083330381945674,8.9,179,2461.455,2.1,0.022346367466683382,0.1731843478667962,0.0,0.0614525105333793,0.0,0.7430167182672224,2.5999999999999996
1627885,5.1,41,0.04878047590720099,0.21951214158240448,0.04878047590720099,0.0,0.0,0.6829266627008139,8.9,423,2461.455,2.1,0.12765957145012835,0.1725768280714698,0.04728132275930679,0.03546099206948009,0.028368793655584076,0.5886524683533696,2.5999999999999996
1628990,5.1,11,0.0,0.3636360330581518,0.0,0.0,0.0,0.6363630578517656,8.9,206,2461.455,2.1,0.111650480016967,0.19417474785559477,0.06796116174945817,0.09223300523140751,0.04368931826750882,0.4902912383353768,2.5999999999999996
203897,5.1,99,0.010101009080706153,0.2929292633404784,0.0,0.07070706356494307,0.0,0.6262625630037815,8.9,1133,2461.455,2.1,0.2453662820356021,0.10238305293571887,0.023830538183313873,0.18005295516281594,0.012356575354310898,0.4360105875021131,2.5999999999999996
1627215,5.1,12,0.0,0.16666652777789354,0.0,0.0,0.0,0.8333326388894676,8.9,87,2461.455,2.1,0.057471257761924396,0.13793101862861853,0.0,0.20689652794292782,0.0,0.5977010807240137,2.5999999999999996
201577,5.1,19,0.0,0.5263155124655198,0.0,0.05263155124655198,0.0,0.42105240997241583,8.9,535,2461.455,2.1,0.05607476530701373,0.3981308336797975,0.0018691588435671245,0.09719625986549048,0.0,0.4467289636125428,2.5999999999999996
1627789,5.1,18,0.0,0.27777762345687584,0.0,0.055555524691375174,0.0,0.6666662962965021,8.9,217,2461.455,2.1,0.30875574614028817,0.050691241903629405,0.10599077852577057,0.09677418908874705,0.1152073679627941,0.3225806302958235,2.5999999999999996
1628374,5.1,38,0.026315782548478276,0.34210517313021754,0.0,0.07894734764543482,0.0,0.5526314335180438,8.9,793,2461.455,2.1,0.3669609033170126,0.2030264791547733,0.023959646608327282,0.13114753932979142,0.023959646608327282,0.25094577237142784,2.5999999999999996
203490,5.1,13,0.07692301775152481,0.23076905325457442,0.07692301775152481,0.07692301775152481,0.0,0.5384611242606736,8.9,643,2461.455,2.1,0.28304820710655976,0.1213063744742399,0.06065318723711995,0.30326593618559977,0.054432347520492266,0.1772939319238891,2.5999999999999996
1629102,5.1,2,0.49999750001249993,0.49999750001249993,0.0,0.0,0.0,0.0,8.9,60,2461.455,2.1,0.33333327777778704,0.16666663888889352,0.11666664722222546,0.0333333277777787,0.0333333277777787,0.31666661388889766,2.5999999999999996
1627782,5.1,31,0.03225805411030513,0.3225805411030513,0.0,0.03225805411030513,0.0,0.6129030280957974,8.9,483,2461.455,2.1,0.2712215264757448,0.20703933318759146,0.051759833296897866,0.169772253213825,0.035196686641890546,0.26501034648011706,2.5999999999999996
1629061,5.1,1,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,8.9,36,2461.455,2.1,0.4722220910494191,0.0833333101851916,0.11111108024692215,0.11111108024692215,0.055555540123461075,0.1666666203703832,2.5999999999999996
1628417,5.1,7,0.0,0.4285708163274053,0.0,0.0,0.0,0.571427755103207,8.9,106,2461.455,2.1,0.2075471502314009,0.13207545923816422,0.10377357511570046,0.08490565236739128,0.05660376824492752,0.4150943004628018,2.5999999999999996
1627737,5.1,20,0.0499999750000125,0.24999987500006252,0.0499999750000125,0.0,0.0,0.6499996750001625,8.9,180,2461.455,2.1,0.2555555413580255,0.12222221543209914,0.07777777345679036,0.02222222098765439,0.06666666296296317,0.455555530246915,2.5999999999999996
203903,5.1,55,0.03636362975206731,0.4181817421487741,0.018181814876033656,0.1272727041322356,0.018181814876033656,0.3818181123967068,8.9,1179,2461.455,2.1,0.29601356831201386,0.2018659864133504,0.04749787915608245,0.19253604586483422,0.03307888012655742,0.22900763164539753,2.5999999999999996
203521,5.1,5,0.19999960000080003,0.19999960000080003,0.0,0.19999960000080003,0.0,0.39999920000160005,8.9,238,2461.455,2.1,0.4957982984958698,0.2521008297436626,0.02100840247863855,0.07563024892309879,0.01260504148718313,0.14285713685474213,2.5999999999999996
101112,5.1,3,0.0,0.3333322222259259,0.0,0.0,0.0,0.6666644444518518,8.9,117,2461.455,2.1,0.6153845627876442,0.08547007816495059,0.03418803126598023,0.17948716414639623,0.025641023449485174,0.05982905471546541,2.5999999999999996
203089,5.1,1,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,8.9,67,2461.455,2.1,0.3134327890398822,0.13432833815994952,0.1044775963466274,0.014925370906661057,0.04477611271998318,0.3880596435731875,2.5999999999999996
202688,5.1,17,0.058823494809708936,0.41176446366796254,0.0,0.058823494809708936,0.0,0.4705879584776715,8.9,260,2461.455,2.1,0.41923075310650953,0.2038461460059175,0.03461538328402372,0.1653846090236689,0.042307690680473437,0.13461537943787003,2.5999999999999996
201567,5.1,17,0.058823494809708936,0.1764704844291268,0.0,0.0,0.0,0.7647054325262161,8.9,283,2461.455,2.1,0.4063604096692435,0.10247349461224402,0.06713780681491849,0.1484098887487672,0.04593639413652318,0.2296819706826159,2.5999999999999996
1626204,5.1,24,0.04166664930556279,0.24999989583337673,0.0,0.16666659722225116,0.0,0.5416664409723163,8.9,478,2461.455,2.1,0.16527196306962422,0.15271966207699453,0.023012551819821092,0.13807531091892655,0.014644351158067968,0.506276140036064,2.5999999999999996
1628021,5.1,28,0.0,0.1428570918367529,0.07142854591837645,0.07142854591837645,0.0,0.7142854591837646,8.9,261,2461.455,2.1,0.13026819424259795,0.245210718574302,0.0613026796435755,0.02298850486634081,0.09195401946536325,0.44827584489364586,2.5999999999999996
1626224,5.1,49,0.020408159100375693,0.2244897501041326,0.0,0.08163263640150277,0.0,0.6734692503123979,8.9,843,2461.455,2.1,0.33570580859186466,0.11862396063316773,0.051008303072262125,0.1257413982711578,0.05575326149758884,0.3131672560715628,2.5999999999999996
1629012,5.1,101,0.019801978237427898,0.23762373884913476,0.009900989118713949,0.07920791294971159,0.0,0.6534652818351205,8.9,1205,2461.455,2.1,0.2141078820405985,0.15020746763313306,0.01825726125927584,0.3070539393605482,0.01078838165320845,0.29958505975448085,2.5999999999999996
2747,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,79,2461.455,2.1,0.43037969235700096,0.1392404887037356,0.06329113122897073,0.32911388239064776,0.0,0.03797467873738244,2.5999999999999996
203917,5.1,17,0.058823494809708936,0.11764698961941787,0.0,0.058823494809708936,0.0,0.7647054325262161,8.9,337,2461.455,2.1,0.42433233162218603,0.08308605094700146,0.0623145382102511,0.13353115330768092,0.06824925613503692,0.228486640104254,2.5999999999999996
202684,5.1,36,0.0,0.27777770061730533,0.0,0.055555540123461075,0.0,0.6666664814815328,8.9,380,2461.455,2.1,0.0,0.39736841059556816,0.0,0.0815789452216067,0.0,0.5210526178670364,2.5999999999999996
1627790,5.1,35,0.0,0.22857136326532476,0.0,0.05714284081633119,0.0,0.7142855102041399,8.9,331,2461.455,2.1,0.0,0.27492446299321865,0.0,0.10271903012933445,0.0,0.6223564766659675,2.5999999999999996
1628971,5.1,39,0.025641019066405365,0.4358973241288912,0.05128203813281073,0.0,0.0,0.48717936226170194,8.9,311,2461.455,2.1,0.1479099630897118,0.1961414727928787,0.0739549815448559,0.022508037861477884,0.06752411358443365,0.49196139897230234,2.5999999999999996
101181,5.1,8,0.0,0.12499984375019532,0.0,0.24999968750039064,0.0,0.6249992187509766,8.9,119,2461.455,2.1,0.3949579500035336,0.04201680319186528,0.033613442553492225,0.3613445074500414,0.04201680319186528,0.12605040957559582,2.5999999999999996
203083,5.1,90,0.011111109876543346,0.35555551604938707,0.0,0.011111109876543346,0.0,0.6222221530864274,8.9,1045,2461.455,2.1,0.02296650695725831,0.22200956725349696,0.0038277511595430514,0.03540669822577323,0.0028708133696572886,0.7129186534648932,2.5999999999999996
201961,5.1,10,0.0999999000001,0.2999997000003,0.0999999000001,0.1999998000002,0.0,0.2999997000003,8.9,457,2461.455,2.1,0.5864332475616357,0.04376367519116685,0.1137855554970338,0.04376367519116685,0.1137855554970338,0.09846826918012541,2.5999999999999996
204038,5.1,26,0.03846152366864474,0.3461537130178027,0.03846152366864474,0.03846152366864474,0.11538457100593423,0.4230767603550922,8.9,587,2461.455,2.1,0.39182282126366574,0.10732538147656931,0.12606473379787506,0.1294718887653852,0.1294718887653852,0.11584326889534466,2.5999999999999996
201933,5.1,71,0.014084505058520413,0.5070421821067349,0.0,0.04225351517556124,0.0,0.43661965681413284,8.9,1338,2461.455,2.1,0.31240657464569077,0.1846038850179082,0.053811658790645304,0.07922271988622781,0.020926756196362063,0.3490283979893244,2.5999999999999996
202704,5.1,40,0.0,0.4749998812500297,0.0,0.09999997500000624,0.0,0.4249998937500265,8.9,1043,2461.455,2.1,0.36625119495444686,0.21188878032704908,0.044103547036399356,0.16299136948234547,0.036433364943112515,0.17833173366891913,2.5999999999999996
1628379,5.1,17,0.23529397923883574,0.3529409688582536,0.0,0.058823494809708936,0.0,0.3529409688582536,8.9,518,2461.455,2.1,0.4131274051519806,0.12741312495341459,0.04826254733083886,0.23745173286772717,0.05405405301053952,0.11969111738048037,2.5999999999999996
202720,5.1,7,0.0,0.7142846938790088,0.0,0.14285693877580175,0.0,0.14285693877580175,8.9,113,2461.455,2.1,0.053097340433863674,0.221238918474432,0.03539822695590912,0.221238918474432,0.00884955673897728,0.46017695042681855,2.5999999999999996
1627748,5.1,13,0.07692301775152481,0.30769207100609924,0.0,0.07692301775152481,0.0,0.5384611242606736,8.9,268,2461.455,2.1,0.3171641672699938,0.07462686288705736,0.12313432376364465,0.05970149030964589,0.1305970100523504,0.2947761084038766,2.5999999999999996
1629004,5.1,8,0.0,0.37499953125058594,0.0,0.0,0.0,0.6249992187509766,8.9,140,2461.455,2.1,0.44285711122449206,0.04999999642857168,0.12857141938775576,0.14999998928571504,0.06428570969387788,0.16428570255102123,2.5999999999999996
2585,5.1,17,0.0,0.29411747404854466,0.0,0.0,0.0,0.7058819377165072,8.9,189,2461.455,2.1,0.0,0.14285713529856428,0.0,0.23809522549760712,0.0,0.6190475862937785,2.5999999999999996
203922,5.1,14,0.0714285204081997,0.49999964285739795,0.0,0.0,0.0714285204081997,0.35714260204099857,8.9,176,2461.455,2.1,0.17045453576962866,0.22727271435950486,0.07386363216683908,0.15340908219266577,0.1079545393207648,0.2670454393724182,2.5999999999999996
202397,5.1,21,0.09523804988664292,0.4285712244898931,0.0,0.04761902494332146,0.04761902494332146,0.38095219954657167,8.9,485,2461.455,2.1,0.214432985269423,0.22886597466255723,0.022680411903496664,0.22680411903496664,0.03298969004144969,0.27422679846955056,2.5999999999999996
1629017,5.1,4,0.0,0.0,0.24999937500156252,0.24999937500156252,0.0,0.49999875000312505,8.9,69,2461.455,2.1,0.2608695274102134,0.11594201218231708,0.1304347637051067,0.1739130182734756,0.11594201218231708,0.20289852131905486,2.5999999999999996
202711,5.1,88,0.04545454028925679,0.2613636066632265,0.0,0.10227271565082777,0.011363635072314197,0.579545388688024,8.9,1051,2461.455,2.1,0.254995240199855,0.14462416608349984,0.06565175960369402,0.1522359642984209,0.046622264066391396,0.3358705962333911,2.5999999999999996
201954,5.1,33,0.030303021120296626,0.27272719008266966,0.0,0.06060604224059325,0.0,0.6363634435262292,8.9,658,2461.455,2.1,0.18996960197614587,0.08054711123788585,0.04711246129008417,0.35866260853096343,0.05319148855332084,0.2705167132140317,2.5999999999999996
1628988,5.1,12,0.0,0.33333305555578707,0.08333326388894677,0.0,0.0,0.5833328472226273,8.9,261,2461.455,2.1,0.42145592254958153,0.13793102919804487,0.02298850486634081,0.18007662145300302,0.038314174777234686,0.19923370884162037,2.5999999999999996
1628993,5.1,1,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,8.9,16,2461.455,2.1,0.06249996093752441,0.18749988281257324,0.06249996093752441,0.31249980468762206,0.0,0.3749997656251465,2.5999999999999996
202709,5.1,22,0.04545452479339782,0.2272726239669891,0.0,0.09090904958679565,0.0,0.6363633471075695,8.9,544,2461.455,2.1,0.2352941133217994,0.17647058499134954,0.031249999425551483,0.34007352316041317,0.040441175727184274,0.17647058499134954,2.5999999999999996
1628388,5.1,9,0.0,0.44444395061783265,0.0,0.0,0.0,0.5555549382722909,8.9,183,2461.455,2.1,0.12021857266565177,0.26775954820986075,0.02732240287855722,0.0874316892113831,0.021857922302845775,0.4754098100868956,2.5999999999999996
202083,5.1,30,0.1333332888889037,0.3666665444444852,0.0,0.16666661111112963,0.0,0.33333322222225925,8.9,697,2461.455,2.1,0.45480630624381196,0.15925394319578273,0.07173601044855078,0.11764705713562329,0.05021520731398555,0.1463414613150436,2.5999999999999996
203926,5.1,24,0.0,0.08333329861112558,0.12499994791668836,0.04166664930556279,0.0,0.7499996875001302,8.9,421,2461.455,2.1,0.29691210696170767,0.06888360881511618,0.13776721763023236,0.15201899876439434,0.05225653082526056,0.29216151325032036,2.5999999999999996
203124,5.1,6,0.0,0.33333277777870374,0.0,0.0,0.0,0.6666655555574075,8.9,136,2461.455,2.1,0.07352940635813188,0.1323529314446374,0.007352940635813188,0.4852940819636704,0.007352940635813188,0.2941176254325275,2.5999999999999996
203506,5.1,50,0.019999996000000797,0.27999994400001116,0.0,0.099999980000004,0.0,0.5999998800000239,8.9,587,2461.455,2.1,0.33219760933223835,0.10221464902530411,0.008517887418775343,0.28449743978709646,0.025553662256326028,0.24701873514448494,2.5999999999999996
1628432,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,12,2461.455,2.1,0.33333305555578707,0.08333326388894677,0.0,0.24999979166684028,0.0,0.33333305555578707,2.5999999999999996
1627734,5.1,33,0.0,0.27272719008266966,0.0,0.1212120844811865,0.0,0.6060604224059325,8.9,700,2461.455,2.1,0.01999999971428572,0.23142856812244902,0.002857142816326531,0.18428571165306126,0.0014285714081632656,0.5599999920000002,2.5999999999999996
1628410,5.1,4,0.0,0.24999937500156252,0.0,0.24999937500156252,0.0,0.49999875000312505,8.9,64,2461.455,2.1,0.2968749536132885,0.06249999023437652,0.09374998535156479,0.10937498291015892,0.03124999511718826,0.4062499365234474,2.5999999999999996
1626167,5.1,33,0.0,0.30303021120296625,0.0,0.030303021120296626,0.0,0.6666664646465258,8.9,780,2461.455,2.1,0.2294871765450362,0.1589743569362262,0.011538461390532547,0.3141025600756082,0.008974358859303092,0.2769230733727811,2.5999999999999996
201152,5.1,51,0.01960783929258053,0.29411758938870797,0.0,0.03921567858516106,0.0,0.6470586966551575,8.9,839,2461.455,2.1,0.09296781772386392,0.23718712470575537,0.05482717455509923,0.0643623353472904,0.023837901980477926,0.5268176337685622,2.5999999999999996
203507,5.1,100,0.0,0.2899999710000029,0.0,0.0,0.0,0.7099999290000071,8.9,1246,2461.455,2.1,0.15329052846476302,0.12921348210904107,0.004815409271144388,0.09309791257545817,0.002407704635572194,0.6171749549183391,2.5999999999999996
202339,5.1,50,0.0,0.31999993600001275,0.0,0.019999996000000797,0.0,0.6599998680000264,8.9,971,2461.455,2.1,0.32852728806872,0.11946446838862546,0.0216271882427684,0.06488156472830521,0.03810504595154433,0.4273944343213756,2.5999999999999996
1627763,5.1,60,0.0333333277777787,0.24999995833334027,0.0,0.0333333277777787,0.0,0.6833332194444633,8.9,748,2461.455,2.1,0.2620320820583946,0.09358288644942665,0.03208556106837485,0.04946523998041123,0.03208556106837485,0.530748656006034,2.5999999999999996
1628425,5.1,20,0.0499999750000125,0.1499999250000375,0.0499999750000125,0.0,0.0,0.7499996250001875,8.9,310,2461.455,2.1,0.28064515223725317,0.06451612695109268,0.08387096503642048,0.054838707908428784,0.09999999677419366,0.41612901883454784,2.5999999999999996
1626192,5.1,19,0.0,0.21052620498620792,0.0,0.0,0.10526310249310396,0.6842101662051757,8.9,350,2461.455,2.1,0.46571427240816365,0.06285714106122454,0.05999999828571434,0.028571427755102068,0.0457142844081633,0.3371428475102044,2.5999999999999996
1628978,5.1,3,0.0,0.3333322222259259,0.0,0.0,0.0,0.6666644444518518,8.9,124,2461.455,2.1,0.532258021592095,0.04032257739334053,0.07258063930801295,0.02419354643600432,0.06451612382934485,0.2661290107960475,2.5999999999999996
1628979,5.1,0,0.0,0.0,0.0,0.0,,0.0,8.9,3,2461.455,2.1,0.0,0.0,0.3333322222259259,0.3333322222259259,,0.3333322222259259,2.5999999999999996
204025,5.1,12,0.0,0.24999979166684028,0.0,0.24999979166684028,0.0,0.49999958333368055,8.9,261,2461.455,2.1,0.29501914578470706,0.12643677676487447,0.04980842721040509,0.16475095154210914,0.042145592254958154,0.3218390681287714,2.5999999999999996
2200,5.1,6,0.0,0.33333277777870374,0.0,0.0,0.0,0.6666655555574075,8.9,94,2461.455,2.1,0.1063829674060673,0.2553191217745615,0.021276593481213458,0.2234042315527413,0.010638296740606729,0.38297868266184226,2.5999999999999996
201588,5.1,19,0.0,0.21052620498620792,0.0,0.15789465373965592,0.0,0.6315786149586237,8.9,375,2461.455,2.1,0.30666665848888913,0.11999999680000009,0.058666665102222265,0.14666666275555568,0.039999998933333364,0.32799999125333357,2.5999999999999996
101141,5.1,20,0.099999950000025,0.299999850000075,0.0,0.099999950000025,0.0,0.49999975000012503,8.9,380,2461.455,2.1,0.30789472873961243,0.09473683961218844,0.04736841980609422,0.10526315512465383,0.06315789307479229,0.3815789373268701,2.5999999999999996
201572,5.1,15,0.0,0.3333331111112593,0.0,0.06666662222225185,0.06666662222225185,0.5333329777780148,8.9,786,2461.455,2.1,0.555979636692371,0.12340966764109838,0.03307887998627379,0.04198473229027058,0.06234096612797753,0.18320610453936254,2.5999999999999996
203114,5.1,61,0.11475407954851154,0.24590159903252473,0.0,0.08196719967750825,0.0,0.5573769578070561,8.9,1148,2461.455,2.1,0.35975609442721174,0.16898954556629317,0.028745644348905537,0.21602787268268403,0.024390243689980457,0.2020905905741238,2.5999999999999996
202703,5.1,15,0.1333332444445037,0.19999986666675557,0.06666662222225185,0.1333332444445037,0.0,0.46666635555576297,8.9,540,2461.455,2.1,0.48703702801783283,0.06851851724965709,0.05740740634430729,0.12962962722908097,0.040740739986282595,0.21666666265432108,2.5999999999999996
203503,5.1,9,0.0,0.22222197530891633,0.0,0.11111098765445816,0.0,0.666665925926749,8.9,360,2461.455,2.1,0.38055554498456823,0.0805555533179013,0.11111110802469146,0.06944444251543215,0.07222222021604945,0.28611110316358046,2.5999999999999996
1628391,5.1,11,0.0,0.3636360330581518,0.0,0.0,0.0,0.6363630578517656,8.9,251,2461.455,2.1,0.290836641799337,0.1235059711750609,0.08764939889843032,0.10756971682989176,0.1274900347613532,0.26294819669529096,2.5999999999999996
1626174,5.1,5,0.0,0.39999920000160005,0.0,0.0,0.0,0.5999988000024,8.9,117,2461.455,2.1,0.17948716414639623,0.2051281875958814,0.008547007816495058,0.07692307034845552,0.03418803126598023,0.4957264533567134,2.5999999999999996
1628961,5.1,1,0.0,0.9999900000999989,,0.0,0.0,0.0,8.9,3,2461.455,2.1,0.0,0.6666644444518518,,0.0,0.0,0.3333322222259259,2.5999999999999996
200826,5.1,13,0.0,0.30769207100609924,0.07692301775152481,0.0,0.0,0.6153841420121985,8.9,385,2461.455,2.1,0.3142857061224492,0.23116882516444612,0.010389610119750387,0.19220778721538218,0.00779220758981279,0.2441558378141341,2.5999999999999996
1629151,5.1,5,0.0,0.19999960000080003,0.0,0.0,0.19999960000080003,0.5999988000024,8.9,125,2461.455,2.1,0.49599996032000315,0.039999996800000256,0.11999999040000077,0.05599999552000036,0.11999999040000077,0.16799998656000106,2.5999999999999996
1628973,5.1,43,0.0232558085451608,0.27906970254192964,0.0,0.06976742563548241,0.0232558085451608,0.6046510221741809,8.9,565,2461.455,2.1,0.2194690226642651,0.25309734065314443,0.058407078612264095,0.16814158994439665,0.040707963881274976,0.26017698654554006,2.5999999999999996
